product_id,raw_ingredient,canonical_name,risk_level,sub_weight,source,health_concern
P483068,fragrance,parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P483068,1-(2,,Unclassified,,,
P483068,6-trimethylcyclohexyl)hexan-3-ol,,Unclassified,,,
P483068,4-(1-ethoxyethenyl)-3,,Unclassified,,,
P483068,5-tetramethylcyclohexan-1-one,,Unclassified,,,
P483068,cedrus atlantica wood oil,,Unclassified,,,
P483068,dihydro pentamethylindanone,,Unclassified,,,
P483068,dipropylene glycol,dipropylene glycol,Low,1.0,Cosing EU,Moisturizer/solvent; safe
P483068,ethylene brassylate,,Unclassified,,,
P483068,tetramethyl acetyloctahydronaphthalenes,,Unclassified,,,
P483068,(10z)-1-oxacycloheptadec-10-en-2-one,,Unclassified,,,
P483068,1-methyl-4-(4-methylpent-3-enyl)cyclohex-3-ene-1-carbaldehyde,,Unclassified,,,
P483068,4-dimethyl-4,,Unclassified,,,
P483068,9b-tetrahydroindeno1,,Unclassified,,,
P483068,2-d1,,Unclassified,,,
P483068,3dioxine,,Unclassified,,,
P483068,alpha-isomethyl ionone,alpha-isomethyl ionone,Low-Medium,1.5,Cosing EU,Recognized fragrance allergen; may cause skin reactions
P483068,cyclamen aldehyde,,Unclassified,,,
P483068,dimethylcyclohexylethoxy isobutylpropanoate,,Unclassified,,,
P483068,ethyl linalool,linalool,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P483068,ethylene dodecanedioate,,Unclassified,,,
P483068,isobutyl methyl tetrahydropyranol,,Unclassified,,,
P483068,methyldihydrojasmonate,,Unclassified,,,
P483068,methylenedioxyphenyl methylpropanal,,Unclassified,,,
P483068,phenethyl alcohol,phenethyl alcohol,Low-Medium,1.5,Cosing EU,Recognized fragrance allergen; may cause skin reactions
P483068,(3r,,Unclassified,,,
P483068,3as,,Unclassified,,,
P483068,8as)-6-methoxy-3,,Unclassified,,,
P483068,8-tetramethyloctahydro-1h-3a,,Unclassified,,,
P483068,7-methanoazulene,,Unclassified,,,
P483068,6-dimethoxy-2,,Unclassified,,,
P483068,5-trimethylhex-2-ene,,Unclassified,,,
P483068,boswellia carterii oil,,Unclassified,,,
P483068,canarium luzonicum gum nonvolatiles,,Unclassified,,,
P483068,citrus aurantium bergamia (bergamot) peel oil,,Unclassified,,,
P483068,citrus limon (lemon) peel oil,citrus limon (lemon) peel oil,Medium,2.0,Cosing EU,Lemon peel essential oil; may cause skin burns with sun exposure
P483068,juniperus virginiana wood oil,,Unclassified,,,
P483068,piper nigrum (pepper) fruit oil,,Unclassified,,,
P483068,tetramethyl acetyloctahydronaphthalenes dihydro pentamethylindanone,,Unclassified,,,
P483068,limonene,limonene,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P483068,linalyl acetate,,Unclassified,,,
P483068,citrus nobilis (mandarin orange) peel oil,,Unclassified,,,
P483068,citrus paradisi (grapefruit) peel oil,,Unclassified,,,
P483068,(3r-(3a,,Unclassified,,,
P483068,3ab,,Unclassified,,,
P483068,8aa))-1-(2,,Unclassified,,,
P483068,8a-hexahydro-3,,Unclassified,,,
P483068,8-tetramethyl-1h-3a,,Unclassified,,,
P483068,7-methanoazulen-5-yl)ethan-1-one,,Unclassified,,,
P483068,(4e)-3-methyl-5-(2,,Unclassified,,,
P483068,3-trimethylcyclopent-3-en-1-yl)pent-4-en-2-ol,,Unclassified,,,
P483068,(ethoxymethoxy)cyclododecane,,Unclassified,,,
P483068,methoxytrimethylheptanol,,Unclassified,,,
P483068,trimethylcyclopentenyl dimethylisopentenol,,Unclassified,,,
P483068,6-dimethyl-7-octen-2-ol,,Unclassified,,,
P483068,2-t-butylcyclohexyl acetate,,Unclassified,,,
P483068,butylphenyl methylpropional,butylphenyl methylpropional,High,3.0,EU Annex II / Reg. 2021/1902,Reproductive toxin; BANNED in EU since 1 March 2022
P483068,citronellol,citronellol,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P483068,citrus aurantium dulcis (orange) peel oil,citrus aurantium dulcis (orange) peel oil,Low-Medium,1.5,Cosing EU,Citrus oil; may cause skin sensitivity to sunlight; contains limonene
P483068,linalool,linalool,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P483068,pentadecalactone,,Unclassified,,,
P483068,vetiveria zizanoides root oil,,Unclassified,,,
P483139,water,water,Low,1.0,Cosing EU,Universal solvent; safe
P483139,denatured ethyl alcohol,alcohol denat,Low-Medium,1.5,Cosing EU,Drying with prolonged use
P483139,fragrance,parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P483139,(3r,,Unclassified,,,
P483139,3as,,Unclassified,,,
P483139,8as)-6-methoxy-3,,Unclassified,,,
P483139,8-tetramethyloctahydro-1h-3a,,Unclassified,,,
P483139,7-methanoazulene,,Unclassified,,,
P483139,6-dimethyl-7-octen-2-ol,,Unclassified,,,
P483139,2-t-butylcyclohexyl acetate,,Unclassified,,,
P483139,6-dimethoxy-2,,Unclassified,,,
P483139,5-trimethylhex-2-ene,,Unclassified,,,
P483139,butylphenyl methylpropional,butylphenyl methylpropional,High,3.0,EU Annex II / Reg. 2021/1902,Reproductive toxin; BANNED in EU since 1 March 2022
P483139,citronellol,citronellol,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P483139,citrus aurantium dulcis (orange) peel oil,citrus aurantium dulcis (orange) peel oil,Low-Medium,1.5,Cosing EU,Citrus oil; may cause skin sensitivity to sunlight; contains limonene
P483139,citrus limon (lemon) peel oil,citrus limon (lemon) peel oil,Medium,2.0,Cosing EU,Lemon peel essential oil; may cause skin burns with sun exposure
P483139,dihydro pentamethylindanone,,Unclassified,,,
P483139,dipropylene glycol,dipropylene glycol,Low,1.0,Cosing EU,Moisturizer/solvent; safe
P483139,isobutyl methyl tetrahydropyranol,,Unclassified,,,
P483139,linalool,linalool,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P483139,linalyl acetate,,Unclassified,,,
P483139,methyldihydrojasmonate,,Unclassified,,,
P483139,methylenedioxyphenyl methylpropanal,,Unclassified,,,
P483139,pentadecalactone,,Unclassified,,,
P483139,tetramethyl acetyloctahydronaphthalenes,,Unclassified,,,
P483139,vetiveria zizanoides root oil,,Unclassified,,,
P483079,water,water,Low,1.0,Cosing EU,Universal solvent; safe
P483079,denatured ethyl alcohol,alcohol denat,Low-Medium,1.5,Cosing EU,Drying with prolonged use
P483079,fragrance,parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P483079,(10z)-1-oxacycloheptadec-10-en-2-one,,Unclassified,,,
P483079,1-methyl-4-(4-methylpent-3-enyl)cyclohex-3-ene-1-carbaldehyde,,Unclassified,,,
P483079,4-dimethyl-4,,Unclassified,,,
P483079,9b-tetrahydroindeno1,,Unclassified,,,
P483079,2-d1,,Unclassified,,,
P483079,3dioxine,,Unclassified,,,
P483079,alpha-isomethyl ionone,alpha-isomethyl ionone,Low-Medium,1.5,Cosing EU,Recognized fragrance allergen; may cause skin reactions
P483079,cyclamen aldehyde,,Unclassified,,,
P483079,dihydro pentamethylindanone,,Unclassified,,,
P483079,dimethylcyclohexylethoxy isobutylpropanoate,,Unclassified,,,
P483079,ethyl linalool,linalool,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P483079,ethylene brassylate,,Unclassified,,,
P483079,ethylene dodecanedioate,,Unclassified,,,
P483079,isobutyl methyl tetrahydropyranol,,Unclassified,,,
P483079,methyldihydrojasmonate,,Unclassified,,,
P483079,methylenedioxyphenyl methylpropanal,,Unclassified,,,
P483079,phenethyl alcohol,phenethyl alcohol,Low-Medium,1.5,Cosing EU,Recognized fragrance allergen; may cause skin reactions
P483130,water,water,Low,1.0,Cosing EU,Universal solvent; safe
P483130,denatured ethyl alcohol,alcohol denat,Low-Medium,1.5,Cosing EU,Drying with prolonged use
P483130,fragrance,parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P483130,(3r-(3a,,Unclassified,,,
P483130,3ab,,Unclassified,,,
P483130,8aa))-1-(2,,Unclassified,,,
P483130,8a-hexahydro-3,,Unclassified,,,
P483130,8-tetramethyl-1h-3a,,Unclassified,,,
P483130,7-methanoazulen-5-yl)ethan-1-one,,Unclassified,,,
P483130,(4e)-3-methyl-5-(2,,Unclassified,,,
P483130,3-trimethylcyclopent-3-en-1-yl)pent-4-en-2-ol,,Unclassified,,,
P483130,(ethoxymethoxy)cyclododecane,,Unclassified,,,
P483130,juniperus virginiana wood oil,,Unclassified,,,
P483130,dihydro pentamethylindanone,,Unclassified,,,
P483130,dipropylene glycol,dipropylene glycol,Low,1.0,Cosing EU,Moisturizer/solvent; safe
P483130,ethylene brassylate,,Unclassified,,,
P483130,linalyl acetate,,Unclassified,,,
P483130,methoxytrimethylheptanol,,Unclassified,,,
P483130,methyldihydrojasmonate,,Unclassified,,,
P483130,tetramethyl acetyloctahydronaphthalenes,,Unclassified,,,
P483130,trimethylcyclopentenyl dimethylisopentenol,,Unclassified,,,
P483072,water,water,Low,1.0,Cosing EU,Universal solvent; safe
P483072,denatured ethyl alcohol,alcohol denat,Low-Medium,1.5,Cosing EU,Drying with prolonged use
P483072,fragrance,parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P483072,1-(2,,Unclassified,,,
P483072,6-trimethylcyclohexyl)hexan-3-ol,,Unclassified,,,
P483072,4-(1-ethoxyethenyl)-3,,Unclassified,,,
P483072,5-tetramethylcyclohexan-1-one,,Unclassified,,,
P483072,cedrus atlantica wood oil,,Unclassified,,,
P483072,dihydro pentamethylindanone,,Unclassified,,,
P483072,dipropylene glycol,dipropylene glycol,Low,1.0,Cosing EU,Moisturizer/solvent; safe
P483072,ethylene brassylate,,Unclassified,,,
P483072,tetramethyl acetyloctahydronaphthalenes,,Unclassified,,,
P483071,water,water,Low,1.0,Cosing EU,Universal solvent; safe
P483071,denatured ethyl alcohol,alcohol denat,Low-Medium,1.5,Cosing EU,Drying with prolonged use
P483071,fragrance,parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P483071,1-(2,,Unclassified,,,
P483071,6-trimethylcyclohexyl)hexan-3-ol,,Unclassified,,,
P483071,4-(1-ethoxyethenyl)-3,,Unclassified,,,
P483071,5-tetramethylcyclohexan-1-one,,Unclassified,,,
P483071,cedrus atlantica wood oil,,Unclassified,,,
P483071,dihydro pentamethylindanone,,Unclassified,,,
P483071,dipropylene glycol,dipropylene glycol,Low,1.0,Cosing EU,Moisturizer/solvent; safe
P483071,ethylene brassylate,,Unclassified,,,
P483071,tetramethyl acetyloctahydronaphthalenes,,Unclassified,,,
P483109,water,water,Low,1.0,Cosing EU,Universal solvent; safe
P483109,denatured ethyl alcohol,alcohol denat,Low-Medium,1.5,Cosing EU,Drying with prolonged use
P483109,fragrance,parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P483109,(10z)-1-oxacycloheptadec-10-en-2-one,,Unclassified,,,
P483109,(3r,,Unclassified,,,
P483109,3as,,Unclassified,,,
P483109,8as)-6-methoxy-3,,Unclassified,,,
P483109,8-tetramethyloctahydro-1h-3a,,Unclassified,,,
P483109,7-methanoazulene,,Unclassified,,,
P483109,1-(2,,Unclassified,,,
P483109,6-trimethylcyclohexyl)hexan-3-ol,,Unclassified,,,
P483109,4-(1-ethoxyethenyl)-3,,Unclassified,,,
P483109,5-tetramethylcyclohexan-1-one,,Unclassified,,,
P483109,6-dimethoxy-2,,Unclassified,,,
P483109,5-trimethylhex-2-ene,,Unclassified,,,
P483109,citrus aurantium bergamia (bergamot) peel oil,,Unclassified,,,
P483109,citrus nobilis (mandarin orange) peel oil,,Unclassified,,,
P483109,citrus paradisi (grapefruit) peel oil,,Unclassified,,,
P483109,dihydro pentamethylindanone,,Unclassified,,,
P483109,dipropylene glycol,dipropylene glycol,Low,1.0,Cosing EU,Moisturizer/solvent; safe
P483109,ethylene brassylate,,Unclassified,,,
P483109,limonene,limonene,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P483109,linalyl acetate,,Unclassified,,,
P483109,methyldihydrojasmonate,,Unclassified,,,
P483109,methylenedioxyphenyl methylpropanal,,Unclassified,,,
P483109,tetramethyl acetyloctahydronaphthalenes,,Unclassified,,,
P483107,water,water,Low,1.0,Cosing EU,Universal solvent; safe
P483107,denatured ethyl alcohol,alcohol denat,Low-Medium,1.5,Cosing EU,Drying with prolonged use
P483107,fragrance,parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P483107,(3r,,Unclassified,,,
P483107,3as,,Unclassified,,,
P483107,8as)-6-methoxy-3,,Unclassified,,,
P483107,8-tetramethyloctahydro-1h-3a,,Unclassified,,,
P483107,7-methanoazulene,,Unclassified,,,
P483107,1-(2,,Unclassified,,,
P483107,6-trimethylcyclohexyl)hexan-3-ol,,Unclassified,,,
P483107,6-dimethoxy-2,,Unclassified,,,
P483107,5-trimethylhex-2-ene,,Unclassified,,,
P483107,boswellia carterii oil,,Unclassified,,,
P483107,canarium luzonicum gum nonvolatiles,,Unclassified,,,
P483107,citrus aurantium bergamia (bergamot) peel oil,,Unclassified,,,
P483107,citrus limon (lemon) peel oil,citrus limon (lemon) peel oil,Medium,2.0,Cosing EU,Lemon peel essential oil; may cause skin burns with sun exposure
P483107,dipropylene glycol,dipropylene glycol,Low,1.0,Cosing EU,Moisturizer/solvent; safe
P483107,ethylene brassylate,,Unclassified,,,
P483107,juniperus virginiana wood oil,,Unclassified,,,
P483107,methyldihydrojasmonate,,Unclassified,,,
P483107,piper nigrum (pepper) fruit oil,,Unclassified,,,
P483107,tetramethyl acetyloctahydronaphthalenes dihydro pentamethylindanone,,Unclassified,,,
P483107,limonene,limonene,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P483107,linalyl acetate,,Unclassified,,,
P483107,methylenedioxyphenyl methylpropanal,,Unclassified,,,
P483107,tetramethyl acetyloctahydronaphthalenes,,Unclassified,,,
P443401,alcohol denat,alcohol denat,Low-Medium,1.5,Cosing EU,Drying with prolonged use
P443401,water,water,Low,1.0,Cosing EU,Universal solvent; safe
P443401,fragrance,parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P443401,limonene,limonene,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P443401,linalool,linalool,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P443401,ethylhexyl methoxycinnamate,octinoxate,Medium,2.0,EU Annex VI; SCCS,UV filter; permitted with concentration limits; SCCS reviewed endocrine-related concern
P443401,citral,citral,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P443401,butyl methoxydibenzoylmethane,butyl methoxydibenzoylmethane,Low-Medium,1.5,EU Annex VI,UV filter; permitted with concentration limits
P443401,ethylhexyl salicylate,ethylhexyl salicylate,Low-Medium,1.5,EU Annex VI,UV filter; permitted with concentration limits
P443401,bht,bht,Medium,2.0,Cosing EU,Antioxidant reviewed for EDC; safe at ≤0.8 %
P443401,geraniol,geraniol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P443401,benzyl alcohol,benzyl alcohol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P443401,citronellol,citronellol,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P443401,tocopherol,tocopherol,Low,1.0,Cosing EU,Vitamin E antioxidant; safe
P443401,alpha-isomethyl ionone,alpha-isomethyl ionone,Low-Medium,1.5,Cosing EU,Recognized fragrance allergen; may cause skin reactions
P443401,hexyl cinnamal,hexyl cinnamal,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P443401,ethylhexylsalicylate,,Unclassified,,,
P443401,hydroxycitronellal,hydroxycitronellal,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P443401,coumarin,coumarin,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P443401,amyl cinnamal,amyl cinnamal,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P443401,benzyl salicylate,benzyl salicylate,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P443401,butylphenyl methylpropional,butylphenyl methylpropional,High,3.0,EU Annex II / Reg. 2021/1902,Reproductive toxin; BANNED in EU since 1 March 2022
P443401,eugenol,eugenol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P443401,benzyl benzoate,benzyl benzoate,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P443401,disodium edta,disodium edta,Low,1.0,Cosing EU,Chelating agent; safe at cosmetic levels
P307804,alcohol denat,alcohol denat,Low-Medium,1.5,Cosing EU,Drying with prolonged use
P307804,aqua (water),water,Low,1.0,Cosing EU,Universal solvent; safe
P307804,parfum (fragrance),parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P307804,limonene,limonene,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P307804,linalool,linalool,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P307804,hexyl cinnamal,hexyl cinnamal,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P307804,citronellol,citronellol,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P307804,ethylhexyl methoxycinnamate,octinoxate,Medium,2.0,EU Annex VI; SCCS,UV filter; permitted with concentration limits; SCCS reviewed endocrine-related concern
P307804,citral,citral,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P307804,butyl methoxydibenzoylmethane,butyl methoxydibenzoylmethane,Low-Medium,1.5,EU Annex VI,UV filter; permitted with concentration limits
P307804,ethylhexyl salicylate,ethylhexyl salicylate,Low-Medium,1.5,EU Annex VI,UV filter; permitted with concentration limits
P307804,coumarin,coumarin,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P307804,geraniol,geraniol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P307804,bht,bht,Medium,2.0,Cosing EU,Antioxidant reviewed for EDC; safe at ≤0.8 %
P307804,eugenol,eugenol,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
P307804,tocopherol,tocopherol,Low,1.0,Cosing EU,Vitamin E antioxidant; safe
P163604,alcohol denat,alcohol denat,Low-Medium,1.5,Cosing EU,Drying with prolonged use
P163604,aqua (water),water,Low,1.0,Cosing EU,Universal solvent; safe
P163604,parfum (fragrance),parfum (fragrance),Medium,2.0,Cosing EU,Undisclosed allergen mixture; declaration required
P163604,limonene,limonene,Low-Medium,1.5,EU SCCS; FDA,Fragrance allergen; may cause skin reactions
P163604,hydroxycitronellal,hydroxycitronellal,Medium,2.0,EU SCCS; FDA,Recognized fragrance allergen; may cause skin reactions
